Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,30.447144,30.478571,30.080000,210.730011,30.104286,88102700
2010-01-04,30.490000,30.642857,30.340000,214.009995,30.572857,123432400
2010-01-05,30.657143,30.798571,30.464285,214.379990,30.625713,150476200
2010-01-06,30.625713,30.747143,30.107143,210.970001,30.138571,138040000
2010-01-07,30.250000,30.285715,29.864286,210.580002,30.082857,119282800
2010-01-08,30.042856,30.285715,29.865715,211.980011,30.282858,111902700
2010-01-11,30.400000,30.428572,29.778572,210.110001,30.015715,115557400
2010-01-12,29.884285,29.967142,29.488571,207.720001,29.674286,148614900
2010-01-13,29.695715,30.132856,29.157143,210.649994,30.092857,151473000
2010-01-14,30.015715,30.065714,29.860001,209.429993,29.918571,108223500
2010-01-15,30.132856,30.228571,29.410000,205.929993,29.418571,148516900
2010-01-19,29.761429,30.741428,29.605715,215.039993,30.719999,182501900
2010-01-20,30.701429,30.792856,29.928572,211.729996,30.247143,153038200
2010-01-21,30.297142,30.472857,29.601429,208.069992,29.724285,152038600
2010-01-22,29.540001,29.642857,28.165714,197.750000,28.250000,220441900
2010-01-25,28.930000,29.242857,28.598572,203.070007,29.010000,266424900
2010-01-26,29.421429,30.530001,28.940001,205.940002,29.420000,466777500
2010-01-27,29.549999,30.082857,28.504286,207.880005,29.697144,430642100
2010-01-28,29.275715,29.357143,28.385714,199.289993,28.469999,293375600
2010-01-29,28.725714,28.885714,27.178572,192.059998,27.437143,311488100
2010-02-01,27.481428,28.000000,27.328571,194.729996,27.818571,187469100
2010-02-02,27.987143,28.045713,27.625713,195.860001,27.980000,174585600
2010-02-03,27.881428,28.600000,27.774286,199.229996,28.461428,153832000
2010-02-04,28.104286,28.338572,27.367144,192.050003,27.435715,189413000
2010-02-05,27.518572,28.000000,27.264286,195.460007,27.922857,212576700
2010-02-08,27.955715,28.268572,27.714285,194.119995,27.731428,119567700
2010-02-09,28.059999,28.214285,27.821428,196.190002,28.027143,158221700
2010-02-10,27.984285,28.085714,27.751429,195.120010,27.874287,92590400
2010-02-11,27.840000,28.535715,27.722857,198.669998,28.381428,137586400
2010-02-12,28.301428,28.805714,27.928572,200.379990,28.625713,163867200
2010-02-16,28.848572,29.098572,28.788572,203.399994,29.057142,135934400
2010-02-17,29.170000,29.187143,28.694286,202.550003,28.935715,109099200
2010-02-18,28.804285,29.127142,28.702858,202.929993,28.990000,105706300
2010-02-19,28.837143,29.028572,28.730000,201.669998,28.809999,103867400
2010-02-22,28.905714,28.928572,28.455715,200.419998,28.631428,97640900
2010-02-23,28.571428,28.761429,27.958570,197.059998,28.151428,143773700
2010-02-24,28.318571,28.777143,28.262857,200.660004,28.665714,115141600
2010-02-25,28.197144,28.980000,28.127142,202.000000,28.857143,166281500
2010-02-26,28.911428,29.309999,28.857143,204.619995,29.231428,126865200
2010-03-01,29.392857,29.928572,29.350000,208.990005,29.855715,137523400
2010-03-02,29.990000,30.118572,29.677143,208.850006,29.835714,141636600
2010-03-03,29.848572,29.981428,29.705715,209.330002,29.904285,93013200
2010-03-04,29.897142,30.131428,29.804285,210.710007,30.101429,91510300
2010-03-05,30.705715,31.385714,30.661428,218.950012,31.278572,224905100
2010-03-08,31.430000,31.441429,31.178572,219.079987,31.297142,107472400
2010-03-09,31.187143,32.142857,31.127142,223.020004,31.860001,230064800
2010-03-10,31.975714,32.211430,31.885714,224.839996,32.119999,149054500
2010-03-11,31.987143,32.214287,31.902857,225.500000,32.214287,101425100
2010-03-12,32.481430,32.532856,32.250000,226.600006,32.371429,104080900
2010-03-15,32.197144,32.214287,31.464285,223.839996,31.977142,123375700
2010-03-16,32.025715,32.139999,31.787144,224.449997,32.064285,111727000
2010-03-17,32.128571,32.349998,31.895714,224.119995,32.017143,112739200
2010-03-18,32.014286,32.142857,31.801428,224.649994,32.092857,85527400
2010-03-19,32.112858,32.177143,31.604286,222.250000,31.750000,139861400
2010-03-22,31.495714,32.285713,31.450001,224.750000,32.107143,114104900
2010-03-23,32.234287,32.682858,32.014286,228.359985,32.622856,150607800
2010-03-24,32.520000,32.885715,32.501427,229.369995,32.767143,149445100
2010-03-25,32.988571,32.995716,32.321430,226.649994,32.378571,135571100
2010-03-26,32.707142,33.135715,32.650002,230.899994,32.985714,160218800
2010-03-29,33.285713,33.410000,33.088570,232.389984,33.198570,135186100
2010-03-30,33.799999,33.925713,33.464287,235.849991,33.692856,131827500
2010-03-31,33.641430,33.801430,33.494286,235.000015,33.571430,107664900
2010-04-01,33.915714,34.104286,33.250000,235.970001,33.709999,150786300
2010-04-05,33.568573,34.072857,33.538570,238.489990,34.070000,171126900
2010-04-06,34.028572,34.320000,33.857143,239.540009,34.220001,111754300
2010-04-07,34.221428,34.560001,34.094284,240.600006,34.371429,157125500
2010-04-08,34.348572,34.505714,34.005714,239.950012,34.278572,143247300
2010-04-09,34.490002,34.555714,34.351429,241.789993,34.541428,83545700
2010-04-12,34.599998,34.724285,34.544285,242.290009,34.612858,83256600
2010-04-13,34.551430,34.685715,34.444286,242.430008,34.632858,76552700
2010-04-14,35.040001,35.115715,34.867142,245.690002,35.098572,101019100
2010-04-15,35.111427,35.575714,35.072857,248.920013,35.560001,94196200
2010-04-16,35.509998,35.877144,34.935715,247.399994,35.342857,187636400
2010-04-19,35.290001,35.412857,34.538570,247.070007,35.295715,141731100
2010-04-20,35.505714,35.607143,34.708572,244.589996,34.941429,184581600
2010-04-21,36.971428,37.178570,36.532856,259.220001,37.031429,245597800
2010-04-22,36.891430,38.107143,36.599998,266.470001,38.067142,198356200
2010-04-23,38.284286,38.882858,38.142857,270.829987,38.689999,199238900
2010-04-26,38.840000,38.922855,38.312859,269.500000,38.500000,119767200
2010-04-27,38.181427,38.262856,37.217144,262.039978,37.434284,177335900
2010-04-28,37.607143,37.714287,36.630001,261.600006,37.371429,189600600
2010-04-29,37.574287,38.571430,37.430000,268.640015,38.377144,139710200
2010-04-30,38.472858,38.652859,37.285713,261.089996,37.298573,135615900
2010-05-03,37.691429,38.268570,37.554287,266.350006,38.049999,113585500
2010-05-04,37.555714,37.612858,36.678570,258.679993,36.954285,180954900
2010-05-05,36.147144,36.877144,35.532856,255.989990,36.570000,220775800
2010-05-06,36.261429,36.892857,28.464285,246.249985,35.178570,321465200
2010-05-07,34.815716,35.224285,32.172855,235.860001,33.694286,419004600
2010-05-10,35.750000,36.378571,35.504284,253.990005,36.284286,246076600
2010-05-11,35.977142,37.127144,35.785713,256.519989,36.645714,212226700
2010-05-12,37.034286,37.590000,36.957142,262.089996,37.441429,163594900
2010-05-13,37.602856,37.857143,36.628571,258.360016,36.908573,149928100
2010-05-14,36.451427,36.639999,35.642857,253.819992,36.259998,189840700
2010-05-17,36.385715,36.597141,35.387142,254.220001,36.317142,190708700
2010-05-18,36.711430,36.935715,35.751427,252.360016,36.051430,195669600
2010-05-19,35.642857,36.131428,34.978573,248.339996,35.477142,256431700
2010-05-20,34.554287,34.835712,33.744286,237.759995,33.965714,320728800
2010-05-21,33.259998,34.928570,33.049999,242.319992,34.617142,305972800
2010-05-24,35.325714,35.842857,35.180000,246.759979,35.251427,188559700
2010-05-25,34.192856,35.251427,33.880001,245.220001,35.031429,262001600
2010-05-26,35.725716,36.018570,34.821430,244.109985,34.872856,212663500
2010-05-27,35.799999,36.270000,35.587143,253.349991,36.192856,166570600
2010-05-28,37.055714,37.057144,36.192856,256.880005,36.697144,203903700
2010-06-01,37.098572,37.991428,36.994286,260.830017,37.261429,219118200
2010-06-02,37.791428,37.828571,37.189999,263.949982,37.707142,172137000
2010-06-03,37.882858,37.935715,37.201427,263.119995,37.588570,162526700
2010-06-04,36.887142,37.414288,36.375713,255.960007,36.565716,189576100
2010-06-07,36.898571,37.021427,35.792858,250.940002,35.848572,221735500
2010-06-08,36.177143,36.257141,35.092857,249.330002,35.618572,250192600
2010-06-09,35.924286,35.985714,34.641430,243.200012,34.742859,213657500
2010-06-10,34.977142,35.854286,34.599998,250.510010,35.787144,194089000
2010-06-11,35.461430,36.265713,35.338570,253.509995,36.215714,136439800
2010-06-14,36.565716,37.021427,36.287144,254.279999,36.325714,150740100
2010-06-15,36.520000,37.121429,36.500000,259.690002,37.098572,146268500
2010-06-16,37.299999,38.250000,37.232857,267.250000,38.178570,195919500
2010-06-17,38.657143,38.985714,38.500000,271.869995,38.838570,218213800
2010-06-18,38.892857,39.285713,38.774284,274.070007,39.152859,196155400
2010-06-21,39.669998,39.858570,38.389999,270.170013,38.595715,194122600
2010-06-22,38.880001,39.424286,38.785713,273.850006,39.121429,179315500
2010-06-23,39.225716,39.237144,38.271427,270.970001,38.709999,192114300
2010-06-24,38.714287,39.028572,38.299999,269.000000,38.428570,178569300
2010-06-25,38.580002,38.610001,37.972858,266.699982,38.099998,137485600
2010-06-28,38.132858,38.535713,37.788570,268.299988,38.328571,146237000
2010-06-29,37.731430,37.770000,36.328571,256.170013,36.595715,283336200
2010-06-30,36.672855,36.852856,35.715714,251.529999,35.932858,184863000
2010-07-01,36.328571,36.400002,34.745716,248.479996,35.497143,255724000
2010-07-02,35.784286,35.847141,34.742859,246.939987,35.277142,173460700
2010-07-06,35.857143,36.114285,35.165714,248.629990,35.518570,153808900
2010-07-07,35.784286,36.967144,35.678570,258.670013,36.952858,163639000
2010-07-08,37.497143,37.557144,36.412857,258.089996,36.869999,184536100
2010-07-09,36.698570,37.128571,36.451427,259.619995,37.088570,108330600
2010-07-12,36.932858,37.407143,36.408573,257.290009,36.755714,140719600
2010-07-13,36.617142,36.628571,35.204285,251.799988,35.971428,297731000
2010-07-14,35.625713,36.542858,35.571430,252.730011,36.104286,203011900
2010-07-15,35.461430,36.709999,35.328571,251.449997,35.921429,206216500
2010-07-16,36.168571,36.424286,35.487144,249.900009,35.700001,259964600
2010-07-19,35.697144,35.697144,34.228573,245.580017,35.082859,256119500
2010-07-20,34.700001,36.128571,34.287144,251.890015,35.984287,268737700
2010-07-21,37.869999,37.878571,36.285713,254.239990,36.320000,296417800
2010-07-22,36.811428,37.142857,36.472858,259.019989,37.002857,161329700
2010-07-23,36.727142,37.197144,36.611427,259.940002,37.134285,133347200
2010-07-26,37.142857,37.157143,36.815716,259.279999,37.040001,105137900
2010-07-27,37.267143,37.828571,37.185715,264.080017,37.725716,146192900
2010-07-28,37.667141,37.998573,37.178570,260.959991,37.279999,129996300
2010-07-29,37.244286,37.521427,36.585712,258.109985,36.872856,160951700
2010-07-30,36.555714,37.099998,36.414288,257.250000,36.750000,112052500
2010-08-02,37.205715,37.512856,37.088570,261.850006,37.407143,107013900
2010-08-03,37.287144,37.608570,37.060001,261.929993,37.418571,104413400
2010-08-04,37.548573,37.754284,37.187141,262.980011,37.568573,105093800
2010-08-05,37.389999,37.597141,37.221428,261.700012,37.385715,72274300
2010-08-06,37.111427,37.355713,36.804287,260.090027,37.155716,111224400
2010-08-09,37.354286,37.450001,37.081429,261.750000,37.392857,75782000
2010-08-10,37.121429,37.207142,36.792858,259.410004,37.058571,112980000
2010-08-11,36.485714,36.527142,35.687141,250.190002,35.741428,155013600
2010-08-12,35.241428,36.157143,35.160000,251.790009,35.970001,133730100
2010-08-13,35.950001,35.982857,35.584286,249.099991,35.585712,88717300
2010-08-16,35.368572,35.715714,35.231430,247.640015,35.377144,79607500
2010-08-17,35.725716,36.375713,35.599998,251.970016,35.995716,105660100
2010-08-18,36.051430,36.381428,35.939999,253.070007,36.152859,84924000
2010-08-19,36.119999,36.211430,35.525715,249.880005,35.697144,106676500
2010-08-20,35.627144,36.274284,35.571430,249.639999,35.662857,96057500
2010-08-23,35.970001,36.000000,35.035713,245.799988,35.114285,103510400
2010-08-24,34.667141,34.714287,34.092857,239.930008,34.275715,150641400
2010-08-25,34.005714,34.855713,33.885715,242.889984,34.698570,149216900
2010-08-26,35.064285,35.107143,34.325714,240.279999,34.325714,116626300
2010-08-27,34.535713,34.658573,33.651428,241.619995,34.517143,137097800
2010-08-30,34.394287,35.107143,34.382858,242.500000,34.642857,95822300
2010-08-31,34.549999,34.937141,34.335712,243.100006,34.728573,105196700
2010-09-01,35.352856,35.922855,35.182858,250.330002,35.761429,174259400
2010-09-02,35.894287,36.024284,35.509998,252.169983,36.024284,103856900
2010-09-03,36.441429,36.968571,36.357143,258.770020,36.967144,130197200
2010-09-07,36.662857,37.075714,36.607143,257.809998,36.830002,85639400
2010-09-08,37.111427,37.770000,37.014286,262.920013,37.560001,131637800
2010-09-09,37.862858,38.074287,37.560001,263.070007,37.581429,109643800
2010-09-10,37.598572,37.785713,37.342857,263.410004,37.630001,96885600
2010-09-13,37.974285,38.325714,37.965714,267.040009,38.148571,97195000
2010-09-14,38.029999,38.452858,37.931427,268.059998,38.294285,102037600
2010-09-15,38.310001,38.625713,38.262856,270.220001,38.602856,107342200
2010-09-16,38.605713,39.524284,38.500000,276.569977,39.509998,163025800
2010-09-17,39.669998,39.708572,39.097141,275.369995,39.338570,158619300
2010-09-20,39.439999,40.540001,39.407143,283.230011,40.461430,164669400
2010-09-21,40.551430,41.049999,40.398571,283.769989,40.538570,167018600
2010-09-22,40.387142,41.139999,40.344284,287.750000,41.107143,146322400
2010-09-23,40.904285,41.822857,40.857143,288.919983,41.274284,196529200
2010-09-24,41.728573,41.932858,41.507141,292.319977,41.759998,162372000
2010-09-27,41.997143,42.104286,41.572857,291.159973,41.594284,120708700
2010-09-28,41.681427,41.681427,39.285713,286.859985,40.980000,258760600
2010-09-29,41.032856,41.401428,40.857143,287.369995,41.052856,117411000
2010-09-30,41.285713,41.428570,40.178570,283.750000,40.535713,168347900
2010-10-01,40.878571,40.939999,40.192856,282.520020,40.360001,112035700
2010-10-04,40.228573,40.414288,39.681427,278.639984,39.805714,108825500
2010-10-05,40.285713,41.349998,40.259998,288.940002,41.277142,125491800
2010-10-06,41.369999,41.712856,40.751427,289.190002,41.312859,167717200
2010-10-07,41.477142,41.497143,40.987144,289.220001,41.317142,102099900
2010-10-08,41.672855,42.071430,41.428570,294.069977,42.009998,164600800
2010-10-11,42.105713,42.462856,42.085712,295.360016,42.194286,106938300
2010-10-12,42.201427,42.785713,41.784286,298.540009,42.648571,139636000
2010-10-13,42.885715,43.137142,42.828571,300.140015,42.877144,157523100
2010-10-14,43.098572,43.209999,42.914288,302.309998,43.187141,108824100
2010-10-15,43.919998,45.000000,43.558571,314.739990,44.962856,230548500
2010-10-18,45.495716,45.571430,44.898571,318.000000,45.428570,273252700
2010-10-19,43.342857,44.824287,42.860001,309.489990,44.212856,308196000
2010-10-20,44.142857,44.892857,43.838570,310.529999,44.361427,180406100
2010-10-21,44.622856,44.962856,43.828571,309.520020,44.217144,137865000
2010-10-22,44.152859,44.291428,43.757141,307.470001,43.924286,93194500
2010-10-25,44.155716,44.514286,44.062859,308.839996,44.119999,98115500
2010-10-26,43.838570,44.248573,43.664288,308.049988,44.007141,98232400
2010-10-27,43.950001,44.271427,43.657143,307.830017,43.975716,99750700
2010-10-28,43.992859,44.000000,42.985714,305.239990,43.605713,137762800
2010-10-29,43.461430,43.697144,42.981430,300.980011,42.997143,107627800
2010-11-01,43.174286,43.657143,43.171429,304.179993,43.454285,105972300
2010-11-02,43.857143,44.312859,43.857143,309.360016,44.194286,108482500
2010-11-03,44.481430,44.697144,44.075714,312.799988,44.685715,127087100
2010-11-04,45.064285,45.740002,45.004284,318.270020,45.467144,160622000
2010-11-05,45.427143,45.652859,45.250000,317.130005,45.304287,90313300
2010-11-08,45.314285,45.681427,45.251427,318.619995,45.517143,70439600
2010-11-09,45.864285,45.900002,44.928570,316.079987,45.154285,95886000
2010-11-10,45.234287,45.538570,44.792858,318.029999,45.432858,96056800
2010-11-11,45.000000,45.485714,44.892857,316.649994,45.235714,90321000
2010-11-12,45.142857,45.214287,43.375713,308.029999,44.004284,198961700
2010-11-15,44.065716,44.362858,43.752857,307.040009,43.862858,100901500
2010-11-16,43.674286,43.942856,42.759998,301.589996,43.084286,164412500
2010-11-17,43.028572,43.427143,42.537144,300.500000,42.928570,119862400
2010-11-18,43.599998,44.238571,43.527142,308.429993,44.061428,123622800
2010-11-19,43.995716,44.057144,43.605713,306.730011,43.818573,96210800

